disjoint_entity1,disjoint_entity2,violating_subclass
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q3033697
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q3592528
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q3753269
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q3753278
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18061078
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18061185
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18061298
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18061303
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18061301
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18061306
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18061311
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18061308
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q20750867
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q27921428
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q28045076
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q28045114
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q28050042
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q28050132
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q28050149
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q28050233
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q28050236
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q28871783
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q60572852
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q60572859
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q208578
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q7884806
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18015800
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18015837
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18061022
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18061021
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18061202
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18061200
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18061206
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18061204
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18061217
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q18061220
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q24962812
http://www.wikidata.org/entity/Q66364675,http://www.wikidata.org/entity/Q714886,http://www.wikidata.org/entity/Q131763294
http://www.wikidata.org/entity/Q108709310,http://www.wikidata.org/entity/Q112323526,http://www.wikidata.org/entity/Q112322831
http://www.wikidata.org/entity/Q108709310,http://www.wikidata.org/entity/Q112323526,http://www.wikidata.org/entity/Q131277741
http://www.wikidata.org/entity/Q108057524,http://www.wikidata.org/entity/Q3895768,http://www.wikidata.org/entity/Q782683
http://www.wikidata.org/entity/Q188830,http://www.wikidata.org/entity/Q212878,http://www.wikidata.org/entity/Q58557987
http://www.wikidata.org/entity/Q188830,http://www.wikidata.org/entity/Q212878,http://www.wikidata.org/entity/Q58598003
http://www.wikidata.org/entity/Q188830,http://www.wikidata.org/entity/Q212878,http://www.wikidata.org/entity/Q58806364
http://www.wikidata.org/entity/Q188830,http://www.wikidata.org/entity/Q212878,http://www.wikidata.org/entity/Q58806386
http://www.wikidata.org/entity/Q188830,http://www.wikidata.org/entity/Q212878,http://www.wikidata.org/entity/Q59133435
http://www.wikidata.org/entity/Q188830,http://www.wikidata.org/entity/Q212878,http://www.wikidata.org/entity/Q111571014
http://www.wikidata.org/entity/Q135023245,http://www.wikidata.org/entity/Q135024550,http://www.wikidata.org/entity/Q135025113
http://www.wikidata.org/entity/Q108709553,http://www.wikidata.org/entity/Q108709689,http://www.wikidata.org/entity/Q108702115
http://www.wikidata.org/entity/Q26329975,http://www.wikidata.org/entity/Q27996264,http://www.wikidata.org/entity/Q26329648
http://www.wikidata.org/entity/Q23958946,http://www.wikidata.org/entity/Q99527517,http://www.wikidata.org/entity/Q130243759
http://www.wikidata.org/entity/Q107968,http://www.wikidata.org/entity/Q326277,http://www.wikidata.org/entity/Q106345476
http://www.wikidata.org/entity/Q107968,http://www.wikidata.org/entity/Q326277,http://www.wikidata.org/entity/Q27094610
http://www.wikidata.org/entity/Q107968,http://www.wikidata.org/entity/Q326277,http://www.wikidata.org/entity/Q186521
http://www.wikidata.org/entity/Q107968,http://www.wikidata.org/entity/Q326277,http://www.wikidata.org/entity/Q27103859
http://www.wikidata.org/entity/Q107968,http://www.wikidata.org/entity/Q326277,http://www.wikidata.org/entity/Q27117433
http://www.wikidata.org/entity/Q107968,http://www.wikidata.org/entity/Q326277,http://www.wikidata.org/entity/Q82476092
http://www.wikidata.org/entity/Q107968,http://www.wikidata.org/entity/Q326277,http://www.wikidata.org/entity/Q44073885
http://www.wikidata.org/entity/Q44791900,http://www.wikidata.org/entity/Q44793182,http://www.wikidata.org/entity/Q133042703
http://www.wikidata.org/entity/Q112323475,http://www.wikidata.org/entity/Q112323489,http://www.wikidata.org/entity/Q131277759
http://www.wikidata.org/entity/Q116920433,http://www.wikidata.org/entity/Q9827121,http://www.wikidata.org/entity/Q115870499
http://www.wikidata.org/entity/Q116920433,http://www.wikidata.org/entity/Q9827121,http://www.wikidata.org/entity/Q130435678
http://www.wikidata.org/entity/Q116920433,http://www.wikidata.org/entity/Q9827121,http://www.wikidata.org/entity/Q130435716
http://www.wikidata.org/entity/Q116920433,http://www.wikidata.org/entity/Q9827121,http://www.wikidata.org/entity/Q130477254
http://www.wikidata.org/entity/Q116920433,http://www.wikidata.org/entity/Q9827121,http://www.wikidata.org/entity/Q130477279
http://www.wikidata.org/entity/Q116920433,http://www.wikidata.org/entity/Q9827121,http://www.wikidata.org/entity/Q93954933
http://www.wikidata.org/entity/Q116920433,http://www.wikidata.org/entity/Q9827121,http://www.wikidata.org/entity/Q93955709
http://www.wikidata.org/entity/Q116920433,http://www.wikidata.org/entity/Q9827121,http://www.wikidata.org/entity/Q116223772
http://www.wikidata.org/entity/Q116920433,http://www.wikidata.org/entity/Q9827121,http://www.wikidata.org/entity/Q116223887
http://www.wikidata.org/entity/Q2301325,http://www.wikidata.org/entity/Q3418125,http://www.wikidata.org/entity/Q111311117
http://www.wikidata.org/entity/Q108759290,http://www.wikidata.org/entity/Q66363648,http://www.wikidata.org/entity/Q472898
http://www.wikidata.org/entity/Q108759290,http://www.wikidata.org/entity/Q66363648,http://www.wikidata.org/entity/Q38958791
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q85850850
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q545779
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q115180394
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q3460989
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q3151342
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q837751
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q844782
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q3896350
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q3917827
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q120356095
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q134489595
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q1230232
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q184439
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q151471
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q110983878
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q1353155
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q1371427
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q4905444
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q111033101
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q1499127
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q1521634
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q7232791
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q7247906
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q17076336
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q17082179
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q18758067
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q7546863
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q5450867
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q2096843
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q11107348
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q22116852
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q58157328
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q15333
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q28659017
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q11934751
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q11934753
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q30916450
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q13040475
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046,http://www.wikidata.org/entity/Q42313334
http://www.wikidata.org/entity/Q112322825,http://www.wikidata.org/entity/Q112322831,http://www.wikidata.org/entity/Q131277741
http://www.wikidata.org/entity/Q108712692,http://www.wikidata.org/entity/Q108712963,http://www.wikidata.org/entity/Q108713696
http://www.wikidata.org/entity/Q13366104,http://www.wikidata.org/entity/Q13366129,http://www.wikidata.org/entity/Q117009395
http://www.wikidata.org/entity/Q11784425,http://www.wikidata.org/entity/Q2623243,http://www.wikidata.org/entity/Q5677720
http://www.wikidata.org/entity/Q1035954,http://www.wikidata.org/entity/Q6636,http://www.wikidata.org/entity/Q24284066
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q58157328
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q3246417
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q4844059
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q61915880
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q181970
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q60556923
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q10485247
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q25406781
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q131361
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q208674
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q41966
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q131639541
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q122616796
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q10854081
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q11714072
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q14552133
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q22009173
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q109695369
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q30913057
http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q108559986
